restaurant_id;name;description;price
14;Caesar Salad with Chicken;Whole (440 Cal.), Half (220 Cal.) Chicken raised without antibiotics, romaine, grated Parmesan and homemade black pepper focaccia croutons tossed with Caesar dressing. Allergens: Contains Wheat, Milk, Egg, Fish;8.79
14;Pepperoni Flatbread Pizza;980 Cal. Thick sliced Pepperoni, fresh mozzarella and our shredded Fontina and mozzarella cheese blend with tomato bell pepper sauce on our flatbread. Allergens: Contains Wheat, Milk;11.49
14;NEW The Signature Take Chicken Sandwich;560 Cal. Seasoned and seared chicken breast, parmesan crisps, emerald greens and garlic aioli on a brioche roll. Allergens: Contains Wheat, Milk, Egg. May contain Soy;12.89
14;NEW The Spicy Take Chicken Sandwich;570 Cal. Seasoned and seared chicken breast, spicy Buffalo sauce, crispy pickle chips, and garlic aioli on a brioche roll. Allergens: Contains Wheat, Milk, Egg. May contain Soy;12.89
14;Toasted Frontega Chicken;Whole (830 Cal.), Half (420 Cal.) Smoked, pulled chicken raised without antibiotics, fresh mozzarella, salt and pepper, vine-ripened tomatoes, red onions, fresh basil and chipotle sauce on Black Pepper Focaccia. Allergens: Contains Wheat, Milk, Egg;8.79
14;Chipotle Chicken Avocado Melt;Whole (940 Cal.), Half (470 Cal.) Smoked, pulled chicken raised without antibiotics, smoked Gouda, fresh avocado and cilantro, zesty sweet Peppadew™ peppers and chipotle sauce on Black Pepper Focaccia. Allergens: Contains Wheat, Milk, Egg;8.79
14;"Roasted Turkey &amp; Avocado BLT";Whole (940 Cal.), Half (470 Cal.) Roasted turkey raised without antibiotics, Applewood-smoked bacon, emerald green, vine-ripened tomatoes, fresh avocado, mayo, salt, and pepper on Country Rustic Sourdough. Allergens: Contains Wheat, Egg;9.59
14;"Toasted Steak &amp; White Cheddar";Whole (940 Cal.), Half (470 Cal.) Grass fed beef, aged white cheddar, pickled red onions and horseradish sauce on Artisan Ciabatta. Allergens: Contains Wheat, Milk, Egg;9.59
14;Bacon Turkey Bravo Sandwich;Whole (1010 Cal.), Half (500 Cal.) Oven-roasted turkey breast raised without antibiotics, Applewood-smoked bacon, smoked Gouda, emerald greens, vine-ripened tomatoes, signature sauce , salt and pepper on Tomato Basil Bread. Allergens: Contains Wheat, Milk, Egg;8.79
14;Classic Grilled Cheese Sandwich;Whole (870 Cal.), Half (440 Cal.) Sliced American cheese grilled on thick-sliced Classic White Miche. Allergens: Contains Wheat, Milk;6.19
14;Smokehouse BBQ Chicken Sandwich;Whole (760 Cal.), Half (380 Cal.) Smoked, pulled chicken raised without antibiotics, BBQ sauce, red onions, aged white cheddar, and frizzled onions on Classic White Miche. Allergens: Contains Wheat, Milk;7.19
14;"Grilled Mac &amp; Cheese Sandwich";"Whole (850 Cal.), Half (430 Cal.) Creamy Mac &amp; Cheese with our fontina and mozzarella cheese blend and parmesan crisps on toasted thick-sliced Classic White Miche. Allergens: Contains Wheat, Milk, Egg";8.79
14;Napa Almond Chicken Salad Sandwich;Whole (620 Cal.), Half (310 Cal.) Chicken raised without antibiotics tossed with diced celery, sliced red grapes, toasted almonds and special dressing, served with emerald greens, vine-ripened tomatoes, salt and pepper on Country Rustic Sourdough. Allergens: Contains Wheat, Egg, Tree Nuts;7.19
14;Tuna Salad Sandwich;Whole (740 Cal.), Half (370 Cal.) Special recipe tuna salad, emerald greens, vine-ripened tomatoes, red onions, salt and pepper on Black Pepper Foccacia. Allergens: Contains Wheat, Egg, Fish;7.19
14;Deli Turkey Sandwich;Whole (590 Cal.), Half (300 Cal.) Oven-roasted turkey breast raised without antibiotics, emerald greens, vine-ripened tomatoes, red onions, mayo, spicy mustard, salt and pepper on Country Rustic Sourdough. Allergens: Contains Wheat, Egg;7.19
14;Mediterranean Veggie;Whole (680 Cal.), Half (340 Cal.) Zesty sweet Peppadew™ piquant peppers, feta, cucumbers, emerald greens, vine-ripened tomatoes, red onions, hummus, salt, and pepper on Tomato Basil. Allergens: Contains Wheat, Milk;6.19
14;Family Feast with Cookies;A meal to feed the whole family, including 4 half sandwiches, 1 whole salad, 1 group soup, 1 whole French baguette and 4 Chocolate Chipper Cookies. Serves 4-6.;41.09
14;Family Feast;A meal to feed the whole family, including 4 half sandwiches, 1 whole salad, 1 group soup and 1 whole French baguette. Serves 4-6.;36.39
14;"Family Feast with Soup or Mac &amp; Cookies";"A meal to feed the whole family, including 2 half sandwiches, 2 kids' sandwiches, 1 whole salad, 1 group soup or family Mac &amp; Cheese, 1 whole French baguette and 4 Chocolate Chipper Cookies. Serves 4-6.";41.09
14;Family Feast with Soup or Mac;"A meal to feed the whole family, including 2 half sandwiches, 2 kids' sandwiches, 1 whole salad, 1 group soup or family Mac &amp; Cheese and 1 whole French baguette. Serves 4-6.";36.39
14;Premium Family Feast with Cookies;A meal to feed the whole family. Includes 4 Half Sandwiches, 1 Whole Salad, 1 Quart of Soup, 1 Whole French Baguette, and 4 Chocolate Chippers. Serves 4-6.;45.79
14;Premium Family Feast;A meal to feed the whole family. Includes 4 Half Sandwiches, 1 Whole Salad, 1 Quart of Soup, and 1 Whole French Baguette. Serves 4-6.;41.09
14;"Classic Grilled Cheese &amp; Creamy Tomato Soup";A half portion of our Classic Grilled Cheese served alongside a cup of Creamy Tomato Soup.;6.99
14;"Tuna Sandwich &amp; Creamy Tomato Soup";A half portion of our Tuna Sandwich served alongside a cup of Creamy Tomato Soup.;6.99
14;Sandwich and Soup/Mac;Selection of a half soup and a half sandwich;0
14;Soup/Mac and Salad;Selection of a half soup and a half salad;0
14;Soup/Mac and Soup/Mac;Selection of any two Soup/Mac.;0
14;Sandwich and Salad;Selection of a half sandwich and a half salad;0
14;Sandwich and Sandwich;Selection of any two half sandwiches;0
14;Salad and Salad;Selection of any two half salads;0
14;Flatbread Pizza and Flatbread Pizza;Selection of any two Flatbread Pizzas;0
14;Flatbread Pizza and Soup/Mac;Selection of a flatbread pizza and a half soup;0
14;Flatbread Pizza and Sandwich;Selection of a flatbread pizza and a half sandwich;0
14;Flatbread Pizza and Salad;Selection of a flatbread Pizza and a half salad;0
14;Warm Bowl and Soup/Mac;Selection of a warm bowl and a half soup;0
14;Warm Bowl and Sandwich;Selection of a warm bowl and a half sandwich;0
14;Warm Bowl and Salad;Selection of a warm bowl and a half salad;0
14;Warm Bowl and Warm Bowl;Selection of any two warm bowls;0
14;Warm Bowl and Flatbread Pizza;Selection of a warm bowl and a flatbread pizza;0
14;NEW Citrus Asian Crunch Salad with Chicken;Whole (640 Cal.), Half (320 Cal.) Romaine and a blend of chopped broccoli, green cabbage, carrots, and kale tossed with edamame, pickled red onions, and fresh cilantro in tangerine soy ginger dressing and topped with warm seared chicken thigh meat, crispy carrots, and a teriyaki drizzle. Allergens: Contains Wheat, Soy;9.89
14;Green Goddess Cobb Salad with Chicken;Whole (500 Cal.), Half (250 Cal.) Chicken raised without antibiotics, arugula, romaine, baby kale and red leaf blend, grape tomatoes and pickled red onions tossed in freshly made Green Goddess dressing and topped with fresh avocado, Applewood-smoked bacon and cage-free hard-boiled egg. Allergens: Contains Milk, Egg;9.89
14;Fuji Apple Salad with Chicken;Whole (560 Cal.), Half (280 Cal.) Chicken raised without antibiotics, arugula, romaine, baby kale and red leaf blend, grape tomatoes, red onions, toasted pecan pieces, Gorgonzola and apple chips tossed in sweet white balsamic vinaigrette. Allergens: Contains Milk, Tree Nuts;8.79
14;Caesar Salad with Chicken;Whole (440 Cal.), Half (220 Cal.) Chicken raised without antibiotics, romaine, grated Parmesan and homemade black pepper focaccia croutons tossed with Caesar dressing. Allergens: Contains Wheat, Milk, Egg, Fish;8.79
14;Greek Salad;Whole (400 Cal.), Half (200 Cal.) Romaine, grape tomatoes, feta, red onions, kalamata olives, salt and pepper tossed in Greek dressing with a pepperoncini. Allergens: Contains Milk;6.79
14;Asian Sesame Salad with Chicken;Whole (410 Cal.), Half (200 Cal.) Chicken raised without antibiotics, romaine, fresh cilantro, toasted almonds, sesame seeds and wonton strips tossed in Asian sesame vinaigrette. Allergens: Contains Wheat, Tree Nuts. May contain Egg;8.79
14;BBQ Chicken Salad;Whole (490 Cal.), Half (250 Cal.) Chicken raised without antibiotics, romaine, black bean and corn salsa and BBQ ranch dressing topped with frizzled onions and apple cider vinegar BBQ sauce. Allergens: Contains Wheat, Milk, Egg;8.79
14;Caesar Salad;Whole (330 Cal.), Half (170 Cal.) Romaine, grated Parmesan and homemade black pepper focaccia croutons tossed with Caesar dressing. Allergens: Contains Wheat, Milk, Egg, Fish;6.79
14;Broccoli Cheddar Soup;Bowl (360 Cal.), Cup (230 Cal.), Bread Bowl (900 Cal.), Group (800 Cal.) Chopped broccoli, shredded carrots and select seasonings simmered in a velvety smooth cheese sauce. Allergens: Contains Wheat, Milk;6.49
14;"Mac &amp; Cheese";Large (920 Cal.), Small (460 Cal.), Bread Bowl (1130 Cal.), Group (1840 Cal.) Tender shell pasta in a blend of rich cheeses including our tangy aged white cheddar cheese sauce. Allergens: Contains Wheat, Milk, Egg;6.99
14;NEW Mexican Street Corn Chowder;Bowl (330 Cal.), Cup (210 Cal.), Bread Bowl (880 Cal.), Group (750 Cal.) Sweet corn, fire-roasted poblano peppers, russet potatoes, chile powder, lime juice and cilantro in a creamy broth topped with Blue Corn Tortilla Strips. Allergens: Contains Wheat, Milk;6.99
14;Homestyle Chicken Noodle Soup;Bowl (100 Cal.), Cup (60 Cal.), Bread Bowl (780 Cal.), Group (230 Cal.) Tender pieces of white-meat chicken simmered in a rich, perfectly seasoned homestyle chicken bone broth with curly egg noodles, sliced carrots, celery and herbs. Allergens: Contains Wheat, Egg;6.49
14;Creamy Tomato Soup;Bowl (350 Cal.), Cup (240 Cal.), Bread Bowl (910 Cal.), Group (850 Cal.) Vine-ripened pear tomatoes pureed with fresh cream for a velvety smooth flavor accented by hints of red pepper and oregano and topped with black pepper focaccia croutons. Allergens: Contains Wheat, Milk;6.49
14;"Cream of Chicken &amp; Wild Rice Soup";Bowl (260 Cal.), Cup (180 Cal.), Bread Bowl (840 Cal.), Group (620 Cal.) Diced chicken, long grain and wild rice, celery, onion and carrots simmered in chicken stock with cream and select herbs. Allergens: Contains Wheat, Milk;6.49
14;"Broccoli Cheddar Mac &amp; Cheese";Large (740 Cal.), Small (370 Cal.), Bread Bowl (1040 Cal.), Group (1480 Cal.) Shell pasta in a blend of creamy cheese sauce and tangy white cheddar, simmered with seasoned broccoli and carrots. Allergens: Contains Wheat, Milk, Egg;6.99
14;Bistro French Onion Soup;Bowl (310 Cal.), Cup (190 Cal.), Bread Bowl (850 Cal.), Group (600 Cal.) Sweet caramelized onions in a savory broth with a sherry wine vinegar gastrique,  sea salt, topped with gruyere and  our homemade black pepper focaccia croutons. Allergens: Contains Wheat, Soy, Milk;6.49
14;"Sausage &amp; Pepperoni Flatbread Pizza";900 Cal. Chicken sausage crumbles, thick sliced pepperoni, our shredded Fontina and mozzarella cheese blend with tomato bell pepper sauce on our flatbread. Allergens: Contains Wheat, Milk;11.49
14;Pepperoni Flatbread Pizza;980 Cal. Thick sliced Pepperoni, fresh mozzarella and our shredded Fontina and mozzarella cheese blend with tomato bell pepper sauce on our flatbread. Allergens: Contains Wheat, Milk;11.49
14;"Chipotle Chicken &amp; Bacon Flatbread Pizza";980 Cal. Smoked, pulled chicken raised without antibiotics, chopped Applewood-smoked bacon, grape tomatoes and our fontina and mozzarella blend with garlic cream sauce on our flatbread. Allergens: Contains Wheat, Milk, Egg;11.49
14;Margherita Flatbread Pizza;820 Cal. Grape tomatoes, fresh mozzarella and our shredded fontina and mozzarella blend with tomato bell pepper sauce on our flatbread, topped with fresh basil. Allergens: Contains Wheat, Milk;10.89
14;Cheese Flatbread Pizza;860 Cal. Fontina mozzarella cheese blend and tomato bell pepper sauce on our flatbread. Allergens: Contains Wheat, Milk;9.59
14;2 Flatbread Pizza Family Feast with Vanilla Cinnamon Rolls;A meal to feed the whole family, including any 2 Flatbread Pizzas, 2 whole salads and 4 Vanilla Cinnamon Rolls. Serves 4-6.;36.39
14;2 Flatbread Pizza Family Feast;A meal to feed the whole family, including any 2 Flatbread Pizzas and 2 whole salads. Serves 4-6.;28.19
14;3 Flatbread Pizza Family Feast with Vanilla Cinnamon Rolls;A meal to feed the whole family, including any 3 Flatbread Pizzas, 2 whole salads, and 4 Vanilla Cinnamon Rolls. Serves 4-6.;41.09
14;3 Flatbread Pizza Family Feast;A meal to feed the whole family, including any 3 Flatbread Pizzas and 2 whole salads. Serves 4-6.;36.39
14;Asiago Bagel;320 Cal. Freshly baked bagel made with chunks of asiago cheese baked inside and topped with more asiago. Allergens: Contains Wheat, Milk;1.79
14;Half Dozen Bagels;6 freshly baked bagels. Cream Cheese tubs sold separately from the Sides menu.;8.09
14;Baker's Dozen Bagels;13 freshly baked bagels. Cream Cheese tubs sold separately from the Sides menu.;12.89
14;Bagel Pack;Your choice of 13 freshly baked bagels served with two tubs of cream cheese spreads. Serves 13.;17.79
14;"Dozen &amp; a Half Bagels";18 freshly baked bagels. Cream Cheese tubs sold separately from the Sides menu.;16.39
14;Chocolate Chipper Cookie;"390 Cal. A traditional favorite, freshly baked and made with semi-sweet chocolate chunks &amp; milk chocolate flakes. Allergens: Contains Wheat, Soy, Milk, Egg";2.99
14;Brownie;470 Cal. Rich, fudgy soft chocolate brownie dusted with powdered sugar. Allergens: Contains Wheat, Soy, Milk, Egg;3.49
14;Candy Cookie;420 Cal. Freshly baked sugar cookie topped with semi-sweet chocolate candies. Allergens: Contains Wheat, Soy, Milk, Egg;2.99
14;Oatmeal Raisin with Berries Cookie;350 Cal. A chewy oatmeal raisin cookie with sweetened, dried cranberries and infused, dried strawberries and blueberries. Allergens: Contains Wheat, Milk, Egg;2.99
14;Tulip Cookie;430 Cal. Freshly baked all-butter shortbread cookie shaped like a tulip and decorated for Spring. Allergens: Contains Wheat, Milk;3.49
14;Lemon Drop Cookie;440 Cal. Freshly baked lemon flavored sugar cookie topped with powdered sugar. Allergens: Contains Wheat, Soy, Milk, Egg;2.99
14;One Dozen Chocolate Chipper Cookies;"4710 Cal. 12 Chocolate Chipper cookies, freshly baked and made with semi-sweet chocolate chunks &amp; milk chocolate flakes. Allergens: Contains Wheat, Soy, Milk, Egg";22.29
14;One Dozen Mixed Cookies;4660 Cal. 12 freshly baked cookies, made with 6 Chocolate Chipper Cookies, 3 Candy Cookies, and 3 Oatmeal Raisin with Berries Cookies. Allergens: Contains Wheat, Soy, Milk, Egg;22.29
14;"NEW Strawberry Lemon Mint - With Guarana &amp; Caffeine";"Regular (270 Cal.), Large (400 Cal.) Signature Craft Agave Lemonade, Caffeine, Coffee Extract, Guarana Extract, Strawberry, Lemon &amp; Mint Flavors. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none";4.59
14;"NEW Fuji Apple Cranberry - With Guarana &amp; Caffeine";Regular (270 Cal.), Large (400 Cal.) Signature Craft Agave Lemonade, Caffeine, Coffee Extract, Guarana Extract, Fuji Apple and Cranberry Flavors. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;4.59
14;"NEW Mango Yuzu Citrus - With Guarana &amp; Caffeine";Regular (330 Cal.), Large (500 Cal.) Signature Craft Agave Lemonade, Caffeine, Coffee Extract, Guarana Extract, Mango, Yuzu and Citrus Flavors. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;4.59
14;Diet Pepsi;Regular (0 Cal.), Large (0 Cal.) Diet Pepsi. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;3.19
14;Pepsi;Regular (250 Cal.), Large (380 Cal.) Pepsi. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;3.19
14;Dr. Pepper;Regular (240 Cal.), Large (360 Cal.) Dr. Pepper. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;3.19
14;Mountain Dew;Regular (280 Cal.), Large (420 Cal.) Mountain Dew. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;3.19
14;Sierra Mist;Regular (260 Cal.), Large (380 Cal.) Sierra Mist. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;3.19
14;Bubly Lime;Regular (0 Cal.), Large (5 Cal.) Bubly Lime Allergens: none;3.19
14;Canada Dry Ginger Ale;Regular (230 Cal.), Large (340 Cal.) Canada Dry Ginger Ale Allergens: none;3.19
14;Bottled Water;0 Cal. Individual bottle of water. Allergens: none;2.29
14;Iced 100% Colombian Dark Roast;Regular (10 Cal.), Large (15 Cal.) Rich and bold full body with dark chocolate notes and a nutty, sweet finish. Brewed from beans harvested from volcanic soils in Colombia. Freshly ground in cafes. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;3.09
14;Hazelnut Coffee;Regular (20 Cal.), Large (25 Cal.), Small (15 Cal.) Smooth and sweet with a buttery toasted hazelnut flavor. 100% Arabica coffee balanced with the flavor of buttery, toasted hazelnuts. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;2.89
14;100% Colombian Dark Roast Coffee;Regular (15 Cal.), Large (15 Cal.), Small (10 Cal.) Rich and bold full body with dark chocolate notes and a nutty, sweet finish. Brewed from beans harvested from volcanic soils in Colombia. Freshly ground in cafes. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;2.89
14;Cafe Blend Light Roast;Regular (20 Cal.), Large (25 Cal.), Small (15 Cal.) Soft and smooth with hints of citrus, roasted nut and chocolate. A blend of Central and South American beans. Light bodied with a bright sweetness. Freshly ground in cafes. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;2.89
14;Decaf Coffee;Regular (20 Cal.), Large (25 Cal.), Small (15 Cal.) Medium body with sweet caramel and citrus notes. A smooth and balanced blend from Antioquia, Colombia. Fresh tasting with a clean finish. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;2.89
14;Hot Tea;0 Cal. Hot Teas. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;2.99
14;Madagascar Vanilla Cream Cold Brew;Regular (190 Cal.), Large (260 Cal.) Our dark roast cold brew coffee with Madagascar vanilla syrup and half and half, served over ice. Allergens: Contains Milk;4.29
14;Madagascar Vanilla Almond Cold Brew;Regular (90 Cal.), Large (120 Cal.) Our dark roast cold brew coffee with Madagascar vanilla syrup and almondmilk, served over ice. Allergens: Contains Tree Nuts;4.29
14;Cold Brew;Regular (10 Cal.), Large (15 Cal.) Our dark roast cold brew coffee served over ice. Allergens: none;3.69
14;Hot Chocolate;Regular (430 Cal.), Large (550 Cal.) Bittersweet chocolate flavored syrup mixed with foamed milk and topped with whipped cream and drizzled with caramel syrup. Allergens: Contains Milk;4.29
14;Hazelnut Coffee Tote;140 Cal. Subtle nutty tones with wonderful coffee flavor. Serves 10. Brewed fresh, so please allow additional 15 min./tote to prepare your order. 120 fl oz per tote. Allergens: none;22.89
14;Cafe Blend Light Roast Coffee Tote;140 Cal. Carefully roasted from Arabica beans and freshly brewed. Brewed fresh, so please allow additional 15 min./tote to prepare your order. Serves 10. 120 fl oz per tote. Allergens: none;22.89
14;100% Colombian Dark Roast Coffee Tote;100 Cal. Rich and bold full body with dark chocolate notes and a nutty, sweet finish. Brewed from beans harvested from volcanic soils in Colombia. Brewed fresh, so please allow additional 15 min./tote to prepare your order. Serves 10. 120 fl oz per tote. Allergens: none;22.89
14;Decaf Coffee Tote;140 Cal. Perfectly balanced with a clean finish. Serves 10. Brewed fresh, so please allow additional 15 min./tote to prepare your order. 120 fl oz per tote. Allergens: none;22.89
14;Iced Unsweet Tea;Regular (10 Cal.), Large (20 Cal.) Freshly brewed black iced tea. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;3.19
14;Passion Papaya Green Tea;Regular (140 Cal.), Large (210 Cal.) Green iced tea with flavors of passion fruit and ripe papaya. Nutrition reflects beverage with no ice. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;3.19
14;Agave Lemonade;Regular (180 Cal.), Large (260 Cal.) Crisp lemonade made with lemon juice, sugar, agave nectar and water. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;3.19
14;Iced Sweet Tea;Regular (110 Cal.), Large (150 Cal.) Freshly brewed black iced tea. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;3.19
14;Brisk Raspberry Tea;Regular (120 Cal.), Large (120 Cal.) Brisk Raspberry Tea Allergens: none;3.19
14;Frozen Strawberry Lemonade;130 Cal. Strawberry fruit blend, our Agave Lemonade blend and fresh strawberries blended with ice. Allergens: none;4.19
14;Strawberry Banana Smoothie;250 Cal. A mix of fruit purees and juice concentrates, blended with a banana and plain Greek yogurt and ice. Allergens: Contains Milk;6.59
14;Green Passion Smoothie;250 Cal. Peach and mango purees and white grape and passionfruit juice concentrates blended with fresh spinach and ice. Allergens: none;6.59
14;Mango Smoothie;300 Cal. Mango fruit base mixed with orange juice and banana puree blended with plain Greek yogurt and ice. Allergens: Contains Milk;6.59
14;"Peach &amp; Blueberry Smoothie with Almondmilk";210 Cal. Peach and mango purees and white grape and passionfruit juice concentrates blended with fresh blueberries and almondmilk. Allergens: Contains Tree Nuts;6.59
14;Strawberry Smoothie;270 Cal. A mix of fruit purees and juice concentrates, blended with plain Greek yogurt and ice. Allergens: Contains Milk;6.59
14;Frozen Caramel Cold Brew;480 Cal. Caramel and an icy cold brew coffee blend topped with whipped cream and caramel syrup. Allergens: Contains Milk;5.69
14;Frozen Chocolate Cold Brew;440 Cal. Chocolate and an icy cold brew coffee blend topped with whipped cream and chocolate syrup. Allergens: Contains Milk;5.69
14;Chai Tea Latte;"290 Cal. Brewed with black tea, honey, vanilla, cardamom, cinnamon, ginger &amp; foamed milk. Allergens: Contains Milk";5.59
14;Caramel Latte;"Regular (410 Cal.), Large (500 Cal.) Espresso, foamed milk &amp; caramel, topped with whipped cream &amp; a drizzle of caramel sauce. Allergens: Contains Milk";5.59
14;Madagascar Vanilla Latte;Regular (260 Cal.), Large (310 Cal.) Freshly brewed espresso with foamed milk and Madagascar vanilla syrup, topped with whipped cream. Allergens: Contains Milk;5.59
14;Caffe Latte;Regular (130 Cal.), Large (160 Cal.) Espresso with foamed milk. Allergens: Contains Milk;4.99
14;Chocolate Latte;Regular (370 Cal.), Large (420 Cal.) Freshly brewed espresso, foamed milk and chocolate topped with whipped cream and a drizzle of chocolate syrup. Allergens: Contains Milk;5.59
14;Cappuccino;Regular (130 Cal.), Large (160 Cal.) Espresso with steamed milk, topped with a cap of foam. Allergens: Contains Milk;4.99
14;Americano;10 Cal. Two shots of espresso made with our favorite espresso beans combined with hot water. Served hot. Allergens: none;3.69
14;Espresso;10 Cal. A double espresso shot made with our favorite espresso beans. Served hot. Allergens: none;2.69
14;Iced Caramel Latte;440 Cal. Freshly brewed espresso, milk and caramel served over ice. Allergens: Contains Milk;5.59
14;Iced Chocolate Latte;400 Cal. Freshly brewed espresso, foamed milk and chocolate flavored syrup served over ice. Allergens: Contains Milk;5.59
14;Iced Chai Tea Latte;290 Cal. Freshly brewed black tea with honey, vanilla, cardamom, cinnamon, ginger and foamed milk served over ice. Allergens: Contains Milk;5.59
14;Iced Madagascar Vanilla Latte;290 Cal. Freshly brewed espresso with foamed milk and Madagascar vanilla syrup, served over ice and topped with whipped cream. Allergens: Contains Milk;5.59
14;Iced Caffe Latte;160 Cal. Freshly brewed espresso and milk served over ice. Allergens: Contains Milk;4.99
14;Horizon Reduced Fat Organic White Milk;110 Cal. Organic White Milk. Allergens: Contains Milk;2.19
14;Horizon Reduced Fat Organic Chocolate Milk;150 Cal. Organic Chocolate Milk. Allergens: Contains Milk;2.19
14;Organic Apple Juice;110 Cal. Organic Apple Juice. Allergens: none;2.19
14;Iced 100% Colombian Dark Roast;Regular (10 Cal.), Large (15 Cal.) Rich and bold full body with dark chocolate notes and a nutty, sweet finish. Brewed from beans harvested from volcanic soils in Colombia. Freshly ground in cafes. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;3.09
14;Hazelnut Coffee;Regular (20 Cal.), Large (25 Cal.), Small (15 Cal.) Smooth and sweet with a buttery toasted hazelnut flavor. 100% Arabica coffee balanced with the flavor of buttery, toasted hazelnuts. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;2.89
14;100% Colombian Dark Roast Coffee;Regular (15 Cal.), Large (15 Cal.), Small (10 Cal.) Rich and bold full body with dark chocolate notes and a nutty, sweet finish. Brewed from beans harvested from volcanic soils in Colombia. Freshly ground in cafes. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;2.89
14;Cafe Blend Light Roast;Regular (20 Cal.), Large (25 Cal.), Small (15 Cal.) Soft and smooth with hints of citrus, roasted nut and chocolate. A blend of Central and South American beans. Light bodied with a bright sweetness. Freshly ground in cafes. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;2.89
14;Decaf Coffee;Regular (20 Cal.), Large (25 Cal.), Small (15 Cal.) Medium body with sweet caramel and citrus notes. A smooth and balanced blend from Antioquia, Colombia. Fresh tasting with a clean finish. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;2.89
14;Hot Tea;0 Cal. Hot Teas. Please note, this beverage is self-serve when ordering In-Cafe Pick-Up or Dine-In. Allergens: none;2.99
14;Madagascar Vanilla Cream Cold Brew;Regular (190 Cal.), Large (260 Cal.) Our dark roast cold brew coffee with Madagascar vanilla syrup and half and half, served over ice. Allergens: Contains Milk;4.29
14;Madagascar Vanilla Almond Cold Brew;Regular (90 Cal.), Large (120 Cal.) Our dark roast cold brew coffee with Madagascar vanilla syrup and almondmilk, served over ice. Allergens: Contains Tree Nuts;4.29
14;Cold Brew;Regular (10 Cal.), Large (15 Cal.) Our dark roast cold brew coffee served over ice. Allergens: none;3.69
14;Hot Chocolate;Regular (430 Cal.), Large (550 Cal.) Bittersweet chocolate flavored syrup mixed with foamed milk and topped with whipped cream and drizzled with caramel syrup. Allergens: Contains Milk;4.29
14;Hazelnut Coffee Tote;140 Cal. Subtle nutty tones with wonderful coffee flavor. Serves 10. Brewed fresh, so please allow additional 15 min./tote to prepare your order. 120 fl oz per tote. Allergens: none;22.89
14;Cafe Blend Light Roast Coffee Tote;140 Cal. Carefully roasted from Arabica beans and freshly brewed. Brewed fresh, so please allow additional 15 min./tote to prepare your order. Serves 10. 120 fl oz per tote. Allergens: none;22.89
14;100% Colombian Dark Roast Coffee Tote;100 Cal. Rich and bold full body with dark chocolate notes and a nutty, sweet finish. Brewed from beans harvested from volcanic soils in Colombia. Brewed fresh, so please allow additional 15 min./tote to prepare your order. Serves 10. 120 fl oz per tote. Allergens: none;22.89
14;Decaf Coffee Tote;140 Cal. Perfectly balanced with a clean finish. Serves 10. Brewed fresh, so please allow additional 15 min./tote to prepare your order. 120 fl oz per tote. Allergens: none;22.89
14;Asiago Bagel;320 Cal. Freshly baked bagel made with chunks of asiago cheese baked inside and topped with more asiago. Allergens: Contains Wheat, Milk;1.79
14;Half Dozen Bagels;6 freshly baked bagels. Cream Cheese tubs sold separately from the Sides menu.;8.09
14;Baker's Dozen Bagels;13 freshly baked bagels. Cream Cheese tubs sold separately from the Sides menu.;12.89
14;Bagel Pack;Your choice of 13 freshly baked bagels served with two tubs of cream cheese spreads. Serves 13.;17.79
14;"Dozen &amp; a Half Bagels";18 freshly baked bagels. Cream Cheese tubs sold separately from the Sides menu.;16.39
